train_id,route,distance_miles,weather_condition,cargo_weight_tons,scheduled_duration_hours,actual_duration_hours,crew_experience_years,locomotive_age_years,maintenance_score,delayed
TRAIN-0264,Denver-LA,702,Clear,2140,57,53.22123918987264,24.0,5,77.08927867853014,0
TRAIN-0265,Chicago-Seattle,823,Clear,3164,84,84.96291947612981,23.0,14,68.64589152785524,0
TRAIN-0266,Chicago-Seattle,792,Snow,2031,27,23.920218357978293,7.0,1,87.13959425054824,0
TRAIN-0267,Texas-Portland,1711,Snow,2879,47,50.41462709357577,12.0,5,90.84179001558618,1
TRAIN-0268,Chicago-Seattle,1337,Clear,6499,85,94.2535618623305,9.0,28,62.542819127921746,1
TRAIN-0269,Texas-Portland,655,Clear,4499,39,33.78935716535383,18.0,4,75.49885023603589,0
TRAIN-0270,Denver-LA,708,Snow,6761,92,107.16910792193545,11.0,14,61.207488680956736,1
TRAIN-0271,Chicago-Seattle,584,Rain,3316,24,22.684993758848574,4.0,2,96.54500670047827,0
TRAIN-0272,Texas-Portland,669,Fog,3583,42,44.77691548807933,9.0,23,84.44488449162851,1
TRAIN-0273,Texas-Portland,953,Rain,6116,36,45.698413091478656,,4,80.5570134913865,1
TRAIN-0274,Chicago-Seattle,1288,Fog,2723,60,60.57418501162112,8.0,14,,0
TRAIN-0275,Texas-Portland,1853,Clear,7740,73,81.54422385900553,9.0,12,67.29095018723558,1
TRAIN-0276,Denver-LA,988,Fog,4638,72,77.54616680730877,11.0,21,96.3931646942458,1
TRAIN-0277,Chicago-Seattle,1463,Snow,4109,75,82.34706302608558,11.0,20,64.66930766904814,1
TRAIN-0278,Denver-LA,1604,Fog,3570,49,51.77850024427673,17.0,1,,1
TRAIN-0279,Chicago-Seattle,618,Snow,4007,73,80.42739241607784,13.0,22,78.80079954278321,1
TRAIN-0280,Denver-LA,1031,Clear,6901,24,31.68285130804521,7.0,24,99.98153095025026,1
TRAIN-0281,Texas-Portland,706,Snow,3000,57,62.809546891151165,4.0,14,75.50544280148381,1
TRAIN-0282,Texas-Portland,1880,Rain,3681,59,59.2760626718474,,27,75.0959192023771,0
TRAIN-0283,Texas-Portland,1353,Clear,6792,26,27.944068565234492,19.0,4,,0
TRAIN-0284,Texas-Portland,666,Fog,3713,45,45.8679123723957,16.0,18,93.36193043351889,0
TRAIN-0285,Texas-Portland,1594,Fog,4589,54,56.72077845150563,18.0,8,60.78150663472726,1
TRAIN-0286,Texas-Portland,1068,Clear,2056,90,86.89179197392092,10.0,21,76.7239905615125,0
TRAIN-0287,Denver-LA,733,Rain,5445,49,54.913566171199975,19.0,24,,1
TRAIN-0288,Chicago-Seattle,1802,Snow,3980,29,41.238286374429094,13.0,14,89.17114829142866,1
TRAIN-0289,Chicago-Seattle,746,Clear,1548,90,84.5651638387603,22.0,11,79.4480730622208,0
TRAIN-0290,Denver-LA,1212,Rain,6791,52,61.850591930022276,8.0,28,78.09010805783015,1
TRAIN-0291,Denver-LA,1666,Clear,3219,70,70.62906595788442,24.0,8,94.77530632908037,0
TRAIN-0292,Texas-Portland,797,Snow,7619,43,57.36426530935452,22.0,15,87.56382301610424,1
TRAIN-0293,Texas-Portland,613,Fog,6608,79,85.66233151981095,4.0,7,84.7679244600713,1
TRAIN-0294,Denver-LA,1940,Rain,3056,73,80.775190381461,11.0,23,67.15925213108733,1
TRAIN-0295,Denver-LA,1933,Rain,5187,69,77.87511058897752,18.0,13,67.88228587832496,1
TRAIN-0296,Texas-Portland,1974,Rain,3242,51,54.296816698383445,,13,78.71721363643172,1
TRAIN-0297,Chicago-Seattle,647,Fog,1714,25,28.163737665213088,8.0,19,60.42626403360795,1
TRAIN-0298,Denver-LA,1414,Clear,2153,47,45.44677137494615,8.0,7,95.96807645147425,0
TRAIN-0299,Texas-Portland,1306,Fog,2419,49,52.35641715011881,2.0,4,84.65120736721022,1
TRAIN-0300,Denver-LA,1316,Fog,6353,24,35.13922510461571,5.0,16,70.5259792255197,1
TRAIN-0301,Texas-Portland,1848,Snow,4452,92,99.79510865118671,21.0,19,68.97209464630802,1
TRAIN-0302,Texas-Portland,1490,Rain,3791,69,70.736057352074,18.0,18,74.54213881916772,0
TRAIN-0303,Denver-LA,903,Fog,5752,87,92.71469049880659,20.0,21,71.59314681791358,1
TRAIN-0304,Denver-LA,1759,Clear,4884,59,60.918815380575325,9.0,25,77.44021909990904,0
TRAIN-0305,Denver-LA,904,Rain,3627,70,74.88788450623451,9.0,17,63.585957142018216,1
TRAIN-0306,Denver-LA,1639,Rain,7922,32,41.38923808028656,19.0,28,89.69766972426405,1
TRAIN-0307,Denver-LA,836,Clear,5147,87,94.7187729892757,1.0,21,98.79706757434874,1
TRAIN-0308,Denver-LA,1276,Rain,3008,26,34.26195672849258,9.0,7,76.21894400516152,1
TRAIN-0309,Denver-LA,710,Clear,3084,53,54.8590493203022,24.0,24,63.72791777216924,0
TRAIN-0310,Denver-LA,1376,Rain,1119,90,84.98395719421688,1.0,11,83.58891277295999,0
TRAIN-0311,Denver-LA,672,Rain,2134,68,69.73196547672262,19.0,6,84.17719544877244,0
TRAIN-0312,Denver-LA,1003,Fog,2794,57,56.798482121490736,10.0,28,65.22638981869248,0
TRAIN-0313,Denver-LA,707,Clear,7450,50,58.380166368421364,6.0,18,64.20932825200802,1
TRAIN-0314,Texas-Portland,1220,Clear,1613,38,34.22861753345401,20.0,4,96.81030781027593,0
TRAIN-0315,Texas-Portland,1932,Fog,4221,33,33.081524418608495,5.0,24,96.7908837099469,0
TRAIN-0316,Denver-LA,612,Fog,5613,57,64.69122457601387,14.0,11,85.690790054625,1
TRAIN-0317,Denver-LA,963,Clear,4219,38,38.17211670432691,24.0,7,70.72689313882093,0
TRAIN-0318,Denver-LA,925,Fog,2009,88,90.14464882142772,1.0,23,67.45410483044628,1
TRAIN-0319,Chicago-Seattle,781,Fog,4118,49,49.60597771909258,15.0,4,72.16873188812653,0
TRAIN-0320,Texas-Portland,1812,Clear,7763,32,44.76428496926422,14.0,15,79.32200280765937,1
TRAIN-0321,Chicago-Seattle,1433,Fog,5440,55,64.44964337603275,3.0,26,97.64923816300083,1
TRAIN-0322,Texas-Portland,1803,Fog,7290,59,69.24696906195646,8.0,14,93.300841361511,1
TRAIN-0323,Chicago-Seattle,822,Fog,2501,57,64.99234146430427,9.0,12,83.63761413167855,1
TRAIN-0324,Texas-Portland,913,Rain,3069,67,65.9840428232871,17.0,25,73.62125462517452,0
TRAIN-0325,Chicago-Seattle,1979,Snow,2674,45,50.905787424345725,22.0,17,71.37052915815909,1
TRAIN-0326,Chicago-Seattle,1698,Clear,1044,78,69.77882697833637,5.0,29,85.36660056640468,0
TRAIN-0327,Texas-Portland,877,Fog,5966,71,81.25676574986532,1.0,20,73.37720358567209,1
TRAIN-0328,Texas-Portland,1853,Fog,6566,65,76.13600872148834,20.0,12,60.28818135745019,1
TRAIN-0329,Texas-Portland,1721,Fog,5989,41,44.10873858498008,19.0,17,83.76393714492491,1
TRAIN-0330,Denver-LA,889,Snow,7942,85,96.82123148415269,5.0,1,63.47012692375221,1
TRAIN-0331,Texas-Portland,800,Snow,6226,73,85.23577004027513,,7,98.92115179796563,1
TRAIN-0332,Denver-LA,1943,Clear,5641,27,29.81157934955605,3.0,23,62.77635921208987,1
TRAIN-0333,Chicago-Seattle,770,Clear,6934,54,59.1780664673276,13.0,13,84.14058185479132,1
TRAIN-0334,Chicago-Seattle,1213,Clear,4249,48,53.618500350312914,4.0,18,66.83012544297564,1
TRAIN-0335,Texas-Portland,1092,Rain,6210,43,53.32187778867326,23.0,23,66.45759471416024,1
TRAIN-0336,Texas-Portland,928,Snow,5013,64,76.15527220316284,13.0,8,65.08431608060533,1
TRAIN-0337,Denver-LA,1530,Clear,6730,68,71.40873074524085,9.0,15,69.75668390155175,1
TRAIN-0338,Texas-Portland,647,Snow,1526,50,50.346161045628236,,27,88.34050868442908,0
TRAIN-0339,Denver-LA,829,Snow,2446,46,46.736271559038634,13.0,9,66.73594066118568,0
TRAIN-0340,Texas-Portland,566,Fog,2873,49,48.34247596179293,12.0,1,91.47638642184188,0
TRAIN-0341,Denver-LA,1039,Rain,3345,59,63.359451880352566,,23,88.16467944835989,1
TRAIN-0342,Chicago-Seattle,1824,Rain,2286,26,21.831824033032238,5.0,29,72.62943736696543,0
TRAIN-0343,Denver-LA,1815,Rain,3393,58,60.4322944202092,10.0,19,81.64246412664826,1
TRAIN-0344,Denver-LA,1466,Fog,3982,44,49.54715156058429,23.0,9,97.51479430982735,1
TRAIN-0345,Denver-LA,1551,Clear,3996,38,39.04924166615262,22.0,27,65.4574978269733,0
TRAIN-0346,Texas-Portland,1049,Clear,7539,40,50.006760602484086,19.0,2,75.64995597437792,1
TRAIN-0347,Texas-Portland,1352,Clear,3112,78,72.03480036198398,1.0,23,74.55896734550217,0
TRAIN-0348,Texas-Portland,687,Snow,5619,42,51.747639336274,17.0,22,67.65618335798527,1
TRAIN-0349,Chicago-Seattle,952,Snow,4587,46,51.052288492791206,20.0,10,94.25560446345486,1
TRAIN-0350,Texas-Portland,1369,Snow,3679,56,58.323876129719224,2.0,11,79.99976102372392,1
TRAIN-0351,Denver-LA,1576,Clear,6822,35,40.31784843075929,3.0,8,75.0074543445446,1
TRAIN-0352,Denver-LA,1429,Snow,5498,94,105.8698877964211,4.0,24,92.49604474960302,1
TRAIN-0353,Texas-Portland,582,Clear,3850,83,86.24177168398002,5.0,18,66.38677671516311,1
TRAIN-0354,Texas-Portland,1503,Clear,6952,26,35.140293230293885,16.0,20,74.26973399611155,1
TRAIN-0355,Chicago-Seattle,1422,Fog,3187,59,58.02248721181409,4.0,17,73.21311688062563,0
TRAIN-0356,Denver-LA,1552,Clear,5046,53,55.433731495204874,14.0,13,76.62125733952188,1
TRAIN-0357,Chicago-Seattle,1452,Snow,2744,54,53.65170835738039,2.0,20,61.071194174964305,0
TRAIN-0358,Chicago-Seattle,1006,Fog,1984,60,63.035033442899454,,24,78.51120903866476,1
TRAIN-0359,Texas-Portland,1045,Snow,2753,90,95.66488637168341,15.0,20,90.44159779036474,1
TRAIN-0360,Texas-Portland,653,Clear,4815,83,83.49938349162005,3.0,14,96.65308761394232,0
TRAIN-0361,Denver-LA,689,Fog,7710,40,51.442233926728406,19.0,19,93.02185695163196,1
TRAIN-0362,Texas-Portland,1743,Snow,6090,33,37.96566124035424,7.0,25,77.75843303284559,1
TRAIN-0363,Denver-LA,1593,Rain,6172,52,62.81092948076566,18.0,3,77.5005236211143,1
TRAIN-0364,Denver-LA,1882,Snow,3959,40,43.919542977642735,19.0,5,86.90693580575108,1
TRAIN-0365,Chicago-Seattle,1539,Fog,1686,47,47.05890677812904,13.0,11,73.85979250391415,0
TRAIN-0366,Texas-Portland,1469,Fog,5752,75,83.13777089522813,17.0,22,80.28475790037899,1
TRAIN-0367,Texas-Portland,591,Snow,3427,28,26.960370460754834,12.0,17,66.43533821499655,0
TRAIN-0368,Denver-LA,1861,Clear,2172,70,69.54052969686828,1.0,9,91.29604500967439,0
TRAIN-0369,Chicago-Seattle,582,Fog,4037,46,56.17594852348725,20.0,1,88.8083710186954,1
TRAIN-0370,Texas-Portland,1029,Rain,6071,48,58.290201075769026,18.0,9,97.45726353146938,1
TRAIN-0371,Texas-Portland,1366,Clear,4420,41,43.640087380672725,4.0,3,85.54104792959791,1
TRAIN-0372,Texas-Portland,905,Fog,6208,56,65.35043406183256,9.0,12,95.5076238158035,1
TRAIN-0373,Texas-Portland,1065,Rain,1380,48,42.24788829538377,8.0,11,80.19956175757616,0
TRAIN-0374,Texas-Portland,1955,Snow,6369,39,53.518597711103055,22.0,26,72.78116050721408,1
TRAIN-0375,Chicago-Seattle,533,Snow,4713,51,60.8864361125966,17.0,26,88.48245785585209,1
TRAIN-0376,Texas-Portland,1928,Fog,4910,66,74.8877751501065,4.0,7,75.82797895948997,1
TRAIN-0377,Denver-LA,986,Rain,5468,84,94.45897848404864,24.0,14,98.6939702455307,1
TRAIN-0378,Chicago-Seattle,1307,Fog,4771,54,54.81939416857775,6.0,1,90.42455949296252,0
TRAIN-0379,Texas-Portland,862,Snow,7773,76,85.91221763692567,,21,75.52524560154511,1
TRAIN-0380,Denver-LA,1881,Rain,1018,32,29.487939581276855,12.0,18,79.02944825841149,0
TRAIN-0381,Chicago-Seattle,1515,Clear,2807,77,75.1978709151343,1.0,11,75.28673065397518,0
TRAIN-0382,Texas-Portland,1196,Rain,7244,94,101.50931961350928,21.0,6,61.914933201321645,1
TRAIN-0383,Texas-Portland,1406,Rain,7612,40,50.02299796945166,6.0,15,88.22319450020058,1
TRAIN-0384,Denver-LA,1215,Rain,3780,42,45.94008193937052,22.0,21,75.39438601035972,1
TRAIN-0385,Texas-Portland,1772,Rain,7123,92,106.9670474924657,3.0,22,96.13280346088257,1
TRAIN-0386,Chicago-Seattle,1184,Fog,2607,61,62.98025314644819,16.0,3,79.72938734049704,0
TRAIN-0387,Texas-Portland,1805,Snow,5191,37,46.62379403004707,17.0,22,84.71356581761293,1
TRAIN-0388,Chicago-Seattle,1993,Rain,2951,25,27.952184431437818,22.0,22,92.43908872806884,1
TRAIN-0389,Denver-LA,915,Rain,2892,93,92.35791054743724,1.0,17,97.85458583675344,0
TRAIN-0390,Denver-LA,1457,Clear,1011,44,41.490645214150994,22.0,9,67.1525095460787,0
TRAIN-0391,Chicago-Seattle,989,Clear,2248,71,63.53803264440119,14.0,2,74.13342716422758,0
TRAIN-0392,Chicago-Seattle,1743,Snow,1504,57,57.23203215892231,24.0,19,91.1976297530054,0
TRAIN-0393,Denver-LA,1936,Clear,7735,31,40.41690366649413,19.0,8,74.058119851269,1
TRAIN-0394,Chicago-Seattle,1499,Clear,2807,44,42.009960029517686,10.0,2,85.01991942417524,0
TRAIN-0395,Texas-Portland,795,Snow,3110,42,52.20253514850316,1.0,19,65.92000960846661,1
TRAIN-0396,Denver-LA,550,Fog,3959,32,38.35309526415077,7.0,2,,1
TRAIN-0397,Denver-LA,847,Snow,2235,90,97.54938878085287,17.0,5,63.53041568404014,1
TRAIN-0398,Chicago-Seattle,1459,Fog,2024,24,18.615545815590295,1.0,19,68.28062849098714,0
TRAIN-0399,Chicago-Seattle,1086,Snow,3241,74,79.07662240245908,15.0,6,63.04972406150724,1
TRAIN-0400,Chicago-Seattle,1841,Rain,4806,68,71.4924504536257,4.0,19,,1
TRAIN-0401,Chicago-Seattle,1009,Snow,2204,43,41.59816626376983,2.0,8,94.47723090543224,0
TRAIN-0402,Denver-LA,611,Fog,3552,55,56.30118906599208,17.0,17,88.9131812246971,0
TRAIN-0403,Texas-Portland,1448,Fog,6975,70,80.10770774403677,3.0,7,87.10750921030711,1
TRAIN-0404,Denver-LA,1081,Rain,2358,48,46.03297053296108,3.0,24,81.70267097990958,0
TRAIN-0405,Denver-LA,1772,Clear,6262,37,49.610533631562475,10.0,2,86.93524002425465,1
TRAIN-0406,Texas-Portland,1373,Clear,2167,91,90.78696724411627,9.0,12,92.04990994397633,0
TRAIN-0407,Chicago-Seattle,1302,Rain,2327,49,54.64721888004018,3.0,29,,1
TRAIN-0408,Chicago-Seattle,683,Clear,1164,77,72.30535050749364,11.0,19,79.7264568803026,0
TRAIN-0409,Denver-LA,794,Clear,3672,33,36.593347947253584,,20,82.27684239924241,1
TRAIN-0410,Chicago-Seattle,1467,Fog,6367,51,62.821988279886455,13.0,17,69.2454527008674,1
TRAIN-0411,Denver-LA,1973,Snow,4190,95,102.16095277658285,6.0,7,65.74076827736303,1
TRAIN-0412,Denver-LA,1907,Clear,3606,42,41.13674936297312,8.0,7,76.81857060960938,0
TRAIN-0413,Chicago-Seattle,1205,Rain,3054,64,71.63514159713948,17.0,23,78.8399738322158,1
TRAIN-0414,Chicago-Seattle,592,Fog,3907,55,52.52456531323717,12.0,4,99.32559985734208,0
TRAIN-0415,Chicago-Seattle,773,Clear,1235,94,92.1641854558426,10.0,14,62.292376872829195,0
TRAIN-0416,Chicago-Seattle,1895,Clear,2094,71,70.41296750437863,23.0,7,79.42068405465113,0
TRAIN-0417,Chicago-Seattle,1618,Clear,2700,47,45.43789537057267,22.0,12,95.19119027053664,0
TRAIN-0418,Texas-Portland,619,Rain,2696,32,31.05663050297225,12.0,1,66.42334821889068,0
TRAIN-0419,Chicago-Seattle,605,Snow,1546,73,72.56518420634835,24.0,2,84.8797090755008,0
TRAIN-0420,Texas-Portland,1342,Rain,6324,39,49.31285039219485,16.0,15,60.84999010750522,1
TRAIN-0421,Denver-LA,1628,Fog,6734,37,49.758752810844534,21.0,12,60.10405237687963,1
TRAIN-0422,Denver-LA,806,Clear,1740,89,87.41578586009632,1.0,3,91.1744836833492,0
TRAIN-0423,Chicago-Seattle,780,Clear,1279,90,84.6041487939773,5.0,12,94.05773768050517,0
TRAIN-0424,Texas-Portland,1554,Rain,2498,77,79.59035254667184,3.0,29,79.6390765184974,1
TRAIN-0425,Chicago-Seattle,1141,Fog,2170,55,53.743682478340354,24.0,7,63.954934999235626,0
TRAIN-0426,Chicago-Seattle,629,Rain,4412,38,42.43145176157959,12.0,24,65.72037316807248,1
TRAIN-0427,Denver-LA,577,Snow,3683,37,40.22844812068112,19.0,2,96.74277496536867,1
TRAIN-0428,Denver-LA,1400,Clear,7986,74,85.38235344728409,1.0,3,98.60223242888574,1
TRAIN-0429,Chicago-Seattle,1903,Snow,6529,46,60.307985311927965,14.0,4,69.51945041412498,1
TRAIN-0430,Texas-Portland,1598,Clear,1935,47,42.587558223503756,15.0,26,88.9276361761935,0
TRAIN-0431,Denver-LA,1234,Fog,1675,61,62.27782348507918,17.0,25,79.53665461146554,0
TRAIN-0432,Denver-LA,1727,Clear,3056,92,84.9650176012539,4.0,4,97.22444453771567,0
TRAIN-0433,Denver-LA,1141,Rain,1648,52,42.09151898901832,22.0,5,84.97026175255615,0
TRAIN-0434,Texas-Portland,1043,Clear,1670,42,39.53608281763036,6.0,21,83.35388733657801,0
TRAIN-0435,Texas-Portland,842,Snow,4385,71,76.94686368095347,21.0,4,96.57960881946426,1
TRAIN-0436,Texas-Portland,877,Snow,6474,37,47.05731661050966,23.0,9,98.85035669114677,1
TRAIN-0437,Denver-LA,742,Snow,6250,94,101.36953282393284,1.0,18,95.30641614039669,1
TRAIN-0438,Denver-LA,1096,Rain,1455,59,59.8467445913173,3.0,23,74.0709789197617,0
TRAIN-0439,Denver-LA,1716,Clear,1021,95,91.8964053294825,23.0,20,81.64625291729496,0
TRAIN-0440,Texas-Portland,979,Fog,2482,81,75.34097962041173,12.0,22,85.2690495204782,0
TRAIN-0441,Texas-Portland,1492,Fog,5921,79,87.9639125671444,4.0,5,97.80635486882389,1
TRAIN-0442,Texas-Portland,1853,Rain,5048,74,80.89956606181734,8.0,28,87.05624767808018,1
TRAIN-0443,Denver-LA,1234,Fog,5132,34,37.595418838430085,22.0,21,,1
TRAIN-0444,Denver-LA,1430,Clear,5410,58,57.6583994479292,21.0,13,68.66936199474821,0
TRAIN-0445,Denver-LA,616,Clear,6454,61,65.58542441308256,21.0,20,64.81067743220972,1
TRAIN-0446,Chicago-Seattle,1292,Clear,7806,77,83.55925111882047,20.0,8,61.33952448469443,1
TRAIN-0447,Chicago-Seattle,1545,Snow,3994,61,67.19206148013096,5.0,28,84.51568175540817,1
TRAIN-0448,Texas-Portland,1928,Fog,3647,61,59.86034512663253,,28,86.85406097737652,0
TRAIN-0449,Texas-Portland,733,Snow,1458,31,35.40284533300443,8.0,18,62.31547820522591,1
TRAIN-0450,Denver-LA,1607,Rain,4674,33,33.046162101991584,6.0,11,80.6704164122182,0
TRAIN-0451,Texas-Portland,1073,Rain,5005,30,32.14467801781466,10.0,2,81.11557145881973,1
TRAIN-0452,Texas-Portland,893,Rain,2299,35,30.418506646879706,19.0,13,80.17813877462612,0
TRAIN-0453,Denver-LA,1807,Rain,3942,38,46.70463946570533,18.0,3,91.30771076954152,1
TRAIN-0454,Denver-LA,1331,Clear,4728,76,74.40067678840506,4.0,9,62.43898808380225,0
TRAIN-0455,Texas-Portland,1760,Snow,4408,94,103.28338032516453,12.0,29,67.00935991273198,1
TRAIN-0456,Chicago-Seattle,1705,Clear,1393,26,20.553101285396632,6.0,12,78.27819594913478,0
TRAIN-0457,Denver-LA,832,Fog,5838,92,100.04381172733574,8.0,26,93.99813461051296,1
TRAIN-0458,Chicago-Seattle,1019,Rain,2902,49,51.701469941941674,14.0,11,60.30188638431775,1
TRAIN-0459,Texas-Portland,544,Fog,5564,74,75.16423674720002,7.0,12,72.26736250167163,0
TRAIN-0460,Texas-Portland,1094,Rain,4737,30,30.711870462977295,22.0,11,77.34825997810984,0
TRAIN-0461,Denver-LA,1162,Rain,5379,62,70.8130174969795,19.0,7,81.29828753921127,1
TRAIN-0462,Chicago-Seattle,1091,Fog,5111,76,83.45100621246372,11.0,29,95.56752783030528,1
TRAIN-0463,Texas-Portland,1525,Fog,6196,55,67.58128149088128,16.0,29,63.38224155149283,1
TRAIN-0464,Chicago-Seattle,1584,Rain,7668,24,36.110066623916964,23.0,29,81.33314847220473,1
TRAIN-0465,Texas-Portland,761,Snow,3744,28,28.89065403529398,9.0,7,84.07443885758929,0
TRAIN-0466,Texas-Portland,1169,Rain,3628,43,43.91242722551806,17.0,6,67.2277265156028,0
TRAIN-0467,Chicago-Seattle,1464,Fog,3661,68,75.25874271595679,21.0,4,73.26202465847109,1
TRAIN-0468,Texas-Portland,1123,Snow,6014,76,87.54761407121123,13.0,26,72.23354641811008,1
TRAIN-0469,Chicago-Seattle,931,Snow,6747,63,77.89978024488734,16.0,2,63.484440390380826,1
TRAIN-0470,Chicago-Seattle,1738,Snow,1619,65,68.21080866621138,2.0,12,60.23419073931419,1
TRAIN-0471,Denver-LA,723,Rain,3460,28,32.25484799085544,1.0,13,71.86530529859354,1
TRAIN-0472,Texas-Portland,1380,Rain,4522,66,67.1235551162006,1.0,13,93.91875784016555,0
TRAIN-0473,Denver-LA,570,Snow,4954,33,39.90059867655723,14.0,20,77.06668854271982,1
TRAIN-0474,Chicago-Seattle,1280,Clear,3160,36,33.39668421816674,5.0,22,69.55186214713086,0
TRAIN-0475,Texas-Portland,1093,Rain,7392,31,41.58489747157044,3.0,18,76.24775012974865,1
TRAIN-0476,Texas-Portland,1277,Rain,2265,95,94.60996753264239,8.0,9,,0
TRAIN-0477,Chicago-Seattle,714,Fog,2781,45,45.23542198192168,20.0,6,67.70108110534703,0
TRAIN-0478,Chicago-Seattle,1867,Fog,6732,47,50.11294897420859,21.0,8,69.84232031100478,1
TRAIN-0479,Texas-Portland,862,Rain,7220,68,76.80006833078578,21.0,27,65.62326409238906,1
TRAIN-0480,Chicago-Seattle,1719,Snow,7546,89,101.1976812139289,12.0,9,79.4085952941021,1
TRAIN-0481,Denver-LA,1514,Fog,2296,70,73.22821025722249,9.0,29,76.20840254474467,1
TRAIN-0482,Texas-Portland,1658,Snow,7365,63,77.36453263454294,11.0,17,86.26499181099227,1
TRAIN-0483,Chicago-Seattle,866,Rain,6909,73,89.03558179315466,17.0,22,61.23874280721088,1
TRAIN-0484,Denver-LA,1562,Snow,5875,60,72.58825449405181,8.0,15,88.06693762311986,1
TRAIN-0485,Denver-LA,1830,Clear,4401,65,66.6586615953918,19.0,16,75.37697467078738,0
TRAIN-0486,Chicago-Seattle,1775,Fog,6736,34,47.72977245272987,13.0,24,95.64774054113781,1
TRAIN-0487,Chicago-Seattle,1924,Clear,6571,65,70.20781350053532,23.0,6,96.46937900926775,1
TRAIN-0488,Denver-LA,1414,Fog,6789,83,90.20349719906518,6.0,6,60.354304227687805,1
TRAIN-0489,Texas-Portland,1571,Fog,1929,42,42.03862502190109,21.0,6,61.5351809402802,0
TRAIN-0490,Chicago-Seattle,1759,Rain,7778,80,95.7824851113992,4.0,16,94.58863717639728,1
TRAIN-0491,Texas-Portland,1999,Fog,5356,43,57.090282682205796,23.0,25,98.21351908444296,1
TRAIN-0492,Chicago-Seattle,745,Clear,7854,73,79.97242746029409,15.0,23,81.32437537069549,1
TRAIN-0493,Chicago-Seattle,1519,Fog,5801,34,33.75802565909782,12.0,20,61.87225056651647,0
TRAIN-0494,Chicago-Seattle,726,Snow,5885,64,71.25052487883961,21.0,29,,1
TRAIN-0495,Chicago-Seattle,872,Clear,5515,63,66.28526528403235,23.0,16,63.95208935960857,1
TRAIN-0496,Denver-LA,1118,Clear,3007,85,80.7805465939539,15.0,10,95.3631935632584,0
TRAIN-0497,Texas-Portland,1871,Rain,4809,80,88.5876238882702,,24,65.69224661019798,1
TRAIN-0498,Texas-Portland,1209,Snow,3091,28,32.8141085709441,5.0,1,75.08535348452571,1
TRAIN-0499,Texas-Portland,1479,Rain,6977,62,72.15488889825492,12.0,24,66.92094774451304,1
TRAIN-0500,Chicago-Seattle,1676,Fog,4987,58,58.63476900153382,24.0,4,74.74705600170101,0
TRAIN-0501,Denver-LA,738,Fog,7278,67,81.85609235811027,24.0,8,84.43933197723611,1
TRAIN-0502,Texas-Portland,1682,Clear,4944,51,53.88384713866177,16.0,21,81.671664928024,1
TRAIN-0503,Chicago-Seattle,666,Clear,5671,30,33.09318273720766,21.0,4,91.96561280797346,1
TRAIN-0504,Chicago-Seattle,1220,Fog,4077,50,50.66329628296678,9.0,14,61.72097526287996,0
TRAIN-0505,Chicago-Seattle,1185,Clear,6249,34,38.09774836619861,2.0,21,86.19616782909779,1
TRAIN-0506,Texas-Portland,1397,Rain,1611,88,88.18676486282143,23.0,23,69.70231650964195,0
TRAIN-0507,Denver-LA,602,Fog,7883,67,83.45227540180876,14.0,29,61.27474467059621,1
TRAIN-0508,Texas-Portland,1203,Fog,5366,42,57.95162404591478,4.0,24,87.44208730669541,1
TRAIN-0509,Texas-Portland,1082,Fog,4009,86,91.64517146254387,9.0,22,95.2188215604967,1
TRAIN-0510,Texas-Portland,1567,Snow,2958,58,61.5900852765162,18.0,11,87.9682965294051,1
TRAIN-0511,Chicago-Seattle,1830,Clear,4746,40,42.89350078605589,20.0,8,81.59223292766313,1
TRAIN-0512,Denver-LA,1036,Clear,3171,37,39.6322039908602,21.0,18,92.32705469512965,1
TRAIN-0513,Denver-LA,1030,Rain,3762,68,70.9958912560538,18.0,6,66.76012016457189,1
TRAIN-0514,Denver-LA,1540,Rain,4419,39,40.44489582796478,24.0,26,94.10491891575296,0
TRAIN-0515,Texas-Portland,1499,Clear,1505,52,48.17003133573816,6.0,27,94.11968331393288,0
TRAIN-0516,Chicago-Seattle,1409,Rain,2828,63,69.13148447144357,12.0,13,91.18180844669322,1
TRAIN-0517,Texas-Portland,954,Clear,3376,58,51.9872787784937,8.0,4,96.5812997091509,0
